frame_id,frame_gap,elapsed_s,Game Clock,x,y,speed_mph_savgol,accel_mph_s
285956.0,1,305.0,14:55,-44.32292960372959,12.517842890442882,5.403170258328921,
285957.0,1,305.0,14:55,-44.10904055944054,12.394633566433557,4.856536097352578,
285958.0,1,305.0,14:55,-43.91469230769228,12.29644755244754,4.347330178279262,
285961.0,3,305.0,14:55,-43.19725714285714,11.940914285714285,1.194952213782632,20.585743217741467
285962.0,1,305.0,14:55,-43.08017142857143,11.952542857142857,2.3349112759040596,34.69158606770473
285963.0,1,305.0,14:55,-42.93994285714284,11.98488571428571,3.5339983293301716,48.79742891766806
285964.0,1,305.0,14:55,-42.807142857142836,12.014599999999994,5.343129252017384,60.74491092585636
285965.0,1,305.0,14:55,-42.47657142857142,12.016999999999994,7.823748045337311,74.69145728668042
285966.0,1,305.0,14:55,-42.00885714285712,12.026399999999992,10.314188238876545,88.63800364750452
285972.0,6,305.0,14:55,-41.094,11.251,,
285973.0,1,305.0,14:55,-40.337,11.402,,
285974.0,1,305.0,14:55,-39.268,11.192,,
